"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_NAME","MUNICIPALITY"
"2018028936","2","1","1","0","01","99","01","1","34","M","0","1","N","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2018028942","1","1","1","0","99","99","01","0","67","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018028942","2","1","7","4","00","00","00","0","59","F","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2017115899","1","1","1","0","99","99","01","0","25","F","0","1","N","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017115899","2","2","1","8","99","99","01","9","26","M","9","9","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017115935","1","1","1","8","99","99","01","1","47","M","0","1"," ","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017115979","1","1","1","9","99","01","01","0","51","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115979","2","1","1","2","99","00","01","0","31","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115979","2","2","2","8","99","99","08","0","30","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116102","1","1","1","0","99","99","01","0","20","F","0","0","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116102","2","1","1","0","99","99","01","0","21","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116102","2","2","2","0","99","99","03","0","61","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116173","1","1","1","9","99","99","01","0","99","F","0","0","N","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017116173","2","1","1","8","99","99","01","0","23","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116173","2","2","2","4","99","99","03","0","30","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017110864","1","1","1","8","03","04","01","1","23","F","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017110864","2","2","1","9","03","10","01","1","22","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017063865","1","1","1","0","03","00","01","1","56","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017063865","2","2","1","0","03","04","01","1","43","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070499","1","1","1","0","99","00","01","0","40","M","0","0","N","CA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070499","2","1","7","4","00","00","00","0","62","F","0","0","Y","  ","9","05","3","9","2017","67","Philadelphia","67301"
"2017070520","1","1","1","0","00","00","01","0","29","U","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070520","2","1","2","4","00","00","15","0","99","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070520","2","2","1","4","00","00","01","0","36","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070598","1","1","1","0","03","12","01","1","17","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070598","2","2","1","0","03","12","01","1","42","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070598","3","3","1","0","03","12","01","1","40","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070598","4","4","1","0","03","12","01","1","31","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070598","4","5","2","0","03","12","03","1","29","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070598","4","6","2","0","04","12","06","1","1","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017120341","1","1","1","0","03","04","01","1","25","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017120341","1","2","2","8","03","04","03","1","26","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017120341","2","3","1","0","03","00","01","1","36","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017120341","3","4","1","0","03","04","01","1","25","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017124738","1","1","1","0","03","12","01","1","24","M","0","0","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017124738","2","2","1","0","03","12","01","1","21","F","0","0","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017124738","3","3","1","0","03","12","01","1","23","M","0","0","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2018029248","1","1","1","0","99","12","01","0","21","M","0","0","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115905","1","1","1","0","99","99","01","1","52","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115905","2","1","1","0","99","99","01","1","23","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115905","2","2","2","0","99","99","03","1","17","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115905","3","1","1","8","99","99","01","1","64","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115905","3","2","2","0","99","99","03","1","51","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115928","1","1","1","0","01","01","01","0","58","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115928","2","1","1","3","01","01","01","0","57","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115929","1","1","1","4","99","99","99","1","22","M","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017115981","1","1","1","4","99","00","01","0","85","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115981","1","2","2","0","99","00","03","0","82","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115981","2","1","1","0","99","00","01","0","53","M","0","0","N","NC","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115992","1","1","1","8","12","00","01","0","29","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115992","2","1","1","0","99","99","01","0","26","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116034","1","1","1","0","99","00","01","0","62","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116034","1","2","2","0","99","00","03","0","63","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116034","2","1","7","4","00","00","00","0","13","M","0","0","Y","  ","0","05","3","9","2017","67","Philadelphia","67301"
"2017116059","1","1","1","9","99","99","01","9","99","M","9","9","N","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017116059","2","1","1","8","99","99","01","0","25","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116060","1","1","1","0","00","00","01","0","33","F","0","0"," ","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017116060","2","2","1","4","01","00","01","1","60","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116074","1","1","1","0","03","04","01","1","21","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116074","2","1","1","0","03","04","01","1","26","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116086","1","1","1","0","00","00","01","0","50","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116086","2","1","1","8","99","99","01","0","25","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116150","1","1","1","0","00","00","01","1","28","M","0","1","N","WY","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116150","1","2","2","0","00","00","03","1","22","M","0","1","N","WY","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116150","2","1","1","3","06","00","01","0","13","M","0","0","Y","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017106311","1","1","1","3","03","01","01","1","66","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017106311","2","2","1","0","03","12","01","1","33","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017107968","1","1","1","0","99","00","01","0","38","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017107968","2","1","1","0","99","19","01","0","57","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017107994","1","1","1","0","99","03","01","0","29","F","0","0","N","PA","1","  "," "," ","2017","67","Philadelphia","67301"
"2017108030","1","1","1","0","99","19","01","1","24","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017108030","1","2","2","0","99","19","03","1","27","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017108030","1","3","2","0","99","19","06","1","25","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017108030","2","1","1","2","99","19","01","9","27","F","9","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017108034","1","1","1","0","99","99","01","0","65","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017108034","2","1","1","0","99","19","01","0","19","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017108034","2","2","2","0","99","19","03","0","18","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017108035","1","1","1","4","99","00","01","1","53","M","0","0","Y","PA","5","  "," "," ","2017","67","Philadelphia","67301"
"2017115900","1","1","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017115900","2","2","7","4","00","00","00","0","34","M","0","0","N","  ","0","05","3","9","2017","67","Philadelphia","67301"
"2017115943","1","1","1","0","99","99","01","1","74","M","0","1"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115943","2","2","7","3","00","00","00","0","79","M","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2017116067","1","1","1","0","99","01","01","0","28","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116067","1","2","2","0","99","01","03","0","99","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116067","1","3","2","0","99","00","06","0","99","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116067","2","1","1","0","99","00","01","0","63","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116067","2","2","2","4","99","00","03","0","62","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116076","1","11","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017116076","2","1","2","8","99","99","03","1","99","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116076","2","2","2","0","99","99","04","1","99","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116076","2","3","2","0","99","99","06","1","34","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116076","2","11","1","0","00","00","01","0","68","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116143","1","1","1","0","99","99","01","1","25","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116143","2","1","7","4","00","00","00","0","16","F","0","0","Y","  ","0","01","2","1","2017","67","Philadelphia","67301"
"2017106301","1","1","1","0","03","12","01","1","22","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017107971","1","1","1","0","00","00","01","0","51","U","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017107971","2","1","7","8","00","00","00","0","71","F","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2017108003","1","1","1","8","99","99","01","0","45","M","0","9","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017108003","1","2","2","8","99","99","03","0","99","F","0","9","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017108017","1","1","1","0","01","01","01","0","23","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027425","1","1","1","9","99","99","01","9","99","U","9","9"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2018027425","2","1","7","8","00","00","00","0","30","M","0","0","Y","  ","0","05","3","9","2017","67","Philadelphia","67301"
"2018027433","1","1","1","9","99","99","01","0","99","U","0","0"," ","ZZ","","  "," "," ","2017","67","Philadelphia","67301"
"2018027433","2","1","7","4","00","00","00","0","22","F","0","0"," ","  ","0","99","2","9","2017","67","Philadelphia","67301"
"2018027497","1","1","1","4","99","99","01","0","38","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027497","2","1","1","4","03","01","01","0","56","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027497","2","2","2","4","03","01","03","0","23","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027497","3","1","1","0","99","00","01","0","36","M","0","0","N","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2017113779","1","1","1","0","03","10","01","1","33","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017113779","2","2","1","3","03","10","01","1","25","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017113779","2","3","2","3","03","10","03","1","16","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017113779","2","4","2","3","03","00","06","1","16","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017122810","1","1","1","9","99","99","01","9","18","F","9","9"," ","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017122810","2","1","1","4","01","01","01","0","38","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017122813","1","1","1","0","00","00","01","0","64","U","0","0"," ","MD","0","  "," "," ","2017","67","Philadelphia","67301"
"2017122813","2","1","7","4","00","00","00","0","69","F","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2017127444","1","1","1","3","01","04","01","1","25","F","0","0"," ","MD","9","  "," "," ","2017","67","Philadelphia","67301"
"2017127456","1","1","1","0","99","04","01","0","47","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127456","2","1","1","4","99","04","01","0","30","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127456","3","1","1","0","00","00","01","0","68","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017127539","1","1","1","9","99","00","01","9","99","F","9","9","N","ZZ","0","  "," "," ","2017","67","Philadelphia","67301"
"2018026501","1","1","1","0","00","00","01","0","99","U","0","0","N","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2018026501","2","1","7","8","00","00","00","0","17","F","0","0","Y","  ","0","05","3","2","2017","67","Philadelphia","67301"
"2018026502","1","1","1","0","99","99","01","1","31","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018026502","2","1","1","8","99","99","01","1","40","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017088795","1","1","2","8","99","99","01","0","43","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017088795","2","1","1","0","99","99","01","0","50","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017093525","1","1","1","0","00","00","01","0","23","M","0","0"," ","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017093529","1","1","1","4","03","00","01","0","36","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017093617","1","1","1","4","99","99","01","1","27","M","0","3","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017093617","1","2","2","3","99","99","03","1","23","M","0","0","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017093654","1","1","1","0","99","99","01","1","22","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017093654","2","1","1","0","99","99","01","1","24","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017109869","1","1","1","4","99","10","01","0","46","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017109869","1","2","2","0","99","10","03","0","33","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017109869","1","3","2","0","04","10","06","0","1","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017109869","2","4","1","4","99","10","01","0","46","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017109869","3","5","1","0","03","10","01","0","43","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017109869","3","6","2","0","04","10","06","0","2","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017109887","1","1","1","0","01","00","01","0","50","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017109887","2","1","1","0","01","00","01","0","31","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017109955","1","1","1","4","99","01","01","9","45","F","9","9","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018028934","1","1","1","0","99","99","01","0","36","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018028934","2","1","1","0","99","99","01","0","36","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018028934","2","2","2","0","99","99","03","0","37","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115938","1","1","1","4","99","99","01","1","25","F","0","9","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115938","2","1","1","0","99","99","01","1","38","F","0","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115938","2","2","2","0","99","99","99","0","13","M","0","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115938","2","3","2","0","99","99","99","1","10","M","0","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115938","2","4","2","0","99","99","99","1","11","F","0","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115938","2","5","2","0","99","99","99","1","8","M","0","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115938","2","6","2","0","99","99","99","1","2","M","0","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115938","2","7","2","0","99","99","99","1","1","U","0","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116003","1","1","1","4","99","01","01","1","28","M","0","1","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017116003","2","1","1","0","99","03","01","1","74","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116073","1","1","1","0","00","00","01","0","23","U","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116073","2","1","7","4","00","00","00","0","30","F","0","0","Y","  ","0","01","2","1","2017","67","Philadelphia","67301"
"2017116120","1","1","1","0","99","99","01","0","28","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116120","1","2","2","4","99","99","03","0","45","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116120","2","1","1","0","00","00","01","0","29","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017136751","1","1","1","0","03","10","01","1","33","M","0","0","N","ZI","0","  "," "," ","2017","67","Philadelphia","67301"
"2017136751","2","2","1","0","03","10","01","1","32","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018020690","1","11","1","0","99","99","01","0","23","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018020690","2","1","1","0","01","00","01","0","67","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018020690","2","2","2","8","01","00","03","0","48","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027379","1","1","1","9","99","04","01","0","20","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027379","2","1","1","8","99","04","01","0","56","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027439","1","1","1","9","99","99","01","0","99","U","0","0"," ","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2018027439","2","1","7","4","00","00","00","0","21","M","0","0","N","  ","0","01","1","9","2017","67","Philadelphia","67301"
"2018027453","1","1","1","0","00","00","01","0","22","M","0","0"," ","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2018027453","2","1","7","8","00","00","00","0","22","M","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2018038769","1","1","1","8","99","99","01","1","63","M","0","1"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018038769","2","1","1","0","99","99","01","1","41","M","0","1"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017136659","1","1","1","0","00","00","01","0","56","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017136733","1","1","1","3","03","02","01","1","24","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017070519","1","1","1","9","99","99","01","0","22","F","0","0"," ","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017070519","2","1","1","9","99","99","01","0","46","M","0","0"," ","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017129096","1","1","1","0","03","12","01","1","53","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017129096","2","2","1","0","03","12","01","1","51","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017129096","2","3","2","0","03","12","03","1","25","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017129107","1","1","1","0","03","01","01","1","21","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017129107","1","2","2","0","03","01","03","1","25","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017129107","2","3","1","0","03","01","01","1","60","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017129107","3","4","1","0","03","12","01","1","56","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018001725","1","1","1","8","03","00","01","1","53","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2018001725","1","2","2","0","03","00","03","1","45","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017071265","1","1","1","0","00","00","01","0","65","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017071265","2","1","1","0","00","00","01","0","99","M","0","0"," ","ZZ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017071275","1","1","1","2","03","00","01","0","68","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017071275","1","2","2","2","99","00","03","0","99","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017071275","2","1","1","0","00","00","01","0","99","U","0","0"," ","ZZ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017088752","1","1","1","0","99","99","01","9","59","M","9","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017088752","2","1","1","4","99","00","01","0","23","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017088752","2","2","2","9","04","00","09","0","1","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017088814","1","1","1","9","99","01","01","0","99","U","0","0","N","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017093547","1","1","1","0","00","01","01","0","36","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017093547","2","2","1","8","01","01","01","0","63","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017093589","1","1","1","0","00","00","01","0","99","F","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017093589","2","2","1","4","00","00","01","0","39","M","0","0","Y","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017098615","1","1","1","0","03","04","01","1","64","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017098615","1","2","2","0","03","04","03","1","44","F","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017098615","2","3","1","0","03","12","01","1","56","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017098615","3","4","1","0","03","12","01","1","26","M","0","1","N","ZI","0","  "," "," ","2017","67","Philadelphia","67301"
"2017098615","3","5","2","0","03","12","03","1","28","F","0","1","N","ZI","0","  "," "," ","2017","67","Philadelphia","67301"
"2017098615","4","6","1","0","03","04","01","1","21","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017098615","4","7","2","0","03","04","03","1","22","F","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017098615","5","8","1","0","03","04","01","1","76","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017098615","5","9","2","8","03","12","03","1","74","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018028858","1","1","1","4","00","01","01","1","36","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018028858","2","1","1","0","01","00","01","1","25","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115917","1","1","1","9","99","99","01","9","99","M","2","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017115917","1","2","2","0","99","99","03","9","33","F","2","0","N","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017115963","1","1","1","0","00","00","01","0","36","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115963","2","1","1","8","00","00","01","0","20","M","0","0","N","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115987","1","1","1","0","99","01","01","0","39","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115987","2","2","1","0","03","00","01","0","66","F","0","0"," ","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115987","3","3","1","4","03","00","01","0","33","F","0","0"," ","MA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115990","1","1","1","0","00","00","01","0","30","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115990","1","2","2","4","99","99","99","1","5","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115990","2","1","1","0","00","00","01","0","48","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115990","2","2","2","4","99","99","99","1","99","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115990","3","1","1","0","00","00","01","0","99","M","0","0"," ","ZZ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115995","1","1","1","0","99","12","01","1","27","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115995","2","2","1","4","99","12","01","1","33","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017115995","2","3","2","4","99","12","03","1","23","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116033","1","1","1","0","03","00","01","1","21","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017116033","2","2","1","8","03","01","01","1","52","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
