"COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_NAME","MUNICIPALITY"
"67","2017","2017086721","2 ","1625","S","4","2","0611","0011","30","BROAD ST","Philadelphia","67301"
"67","2017","2017086739","02","","E","3","4","","","25","HENSLOW PL","Philadelphia","67301"
"67","2017","2017086745","02","0","N","3","2","3005","0130","35","BELMONT AV","Philadelphia","67301"
"67","2017","2017086745","02","0","E","5","2","3017","0080","35","PARKSIDE AV","Philadelphia","67301"
"67","2017","2017086745","02","0","S","4","2","3005","0131","35","BELMONT AV","Philadelphia","67301"
"67","2017","2017086758","02","","W","3","4","","","25","74TH AV","Philadelphia","67301"
"67","2017","2017086803","02","","S","4","4","","","25","PENN ST","Philadelphia","67301"
"67","2017","2017086803","02","","S","3","4","","","25","PRATT ST","Philadelphia","67301"
"67","2017","2017086856","2 ","","E","3","4","","","25","WYALUSING AV","Philadelphia","67301"
"67","2017","2017086860","01","","S","4","4","","","10","EDGEMONT ST","Philadelphia","67301"
"67","2017","2017086860","02","926","E","3","2","2016","0110","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017097976","2 ","","N","3","4","","","35","FOX ST","Philadelphia","67301"
"67","2017","2017097976","02","","E","4","4","","","25","ABBOTTSFORD AV","Philadelphia","67301"
"67","2017","2017035527","01","247","E","3","2","8057","0010","20","RAMP C RD","Philadelphia","67301"
"67","2017","2017058774","1 ","588","S","3","2","8007","0750","35","RAMP RD","Philadelphia","67301"
"67","2017","2017051063","4 ","2553","N","3","1","0095","0224","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017039002","4 ","1193","N","3","1","0095","0304","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2018028728","2 ","282","S","4","2","3017","0030","35","FIFTYSECOND ST","Philadelphia","67301"
"67","2017","2018028728","3 ","1072","E","3","2","0003","0050","35","CHESTNUT ST","Philadelphia","67301"
"67","2017","2018029254","02","0","N","5","2","4011","0020","35","MIDVALE AV","Philadelphia","67301"
"67","2017","2018029254","02","0","S","4","2","4001","0041","35","HENRY AV","Philadelphia","67301"
"67","2017","2018029254","02","0","N","3","2","4001","0040","35","HENRY AV","Philadelphia","67301"
"67","2017","2017115961","01","","N","3","4","","","25","THIRTEENTH ST","Philadelphia","67301"
"67","2017","2017116005","2 ","1350","N","3","2","1003","0030","35","WHITAKER AV","Philadelphia","67301"
"67","2017","2017116048","01","","S","4","4","","","25","MASCHER ST","Philadelphia","67301"
"67","2017","2017116048","01","","E","3","4","","","25","WISHART ST","Philadelphia","67301"
"67","2017","2017116101","02","","S","4","4","","","25","CHARLES ST","Philadelphia","67301"
"67","2017","2017116101","03","1904","W","3","2","1008","0020","25","LEVICK ST","Philadelphia","67301"
"67","2017","2017116106","02","","W","4","4","","","25","VINE ST","Philadelphia","67301"
"67","2017","2017116106","02","","N","3","4","","","25","58TH ST","Philadelphia","67301"
"67","2017","2017116157","02","","E","4","4","","","30","OXFORD AV","Philadelphia","67301"
"67","2017","2017116157","02","","W","3","4","","","30","DYRE ST","Philadelphia","67301"
"67","2017","2017023745","01","","W","4","4","","","","SUSQUEHANNA ST","Philadelphia","67301"
"67","2017","2017023745","01","","S","3","4","","","","15TH ST","Philadelphia","67301"
"67","2017","2017081530","3 ","315","N","3","1","0095","0160","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017088110","02","","S","4","4","","","25","40TH ST","Philadelphia","67301"
"67","2017","2017088110","02","2120","W","3","2","0003","0071","35","WALNUT ST","Philadelphia","67301"
"67","2017","2017088320","2 ","1146","N","3","2","1009","0100","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017088839","02","","N","4","4","","","25","AMERICAN ST","Philadelphia","67301"
"67","2017","2017088839","02","2676","W","3","2","4004","0090","25","OLNEY AV","Philadelphia","67301"
"67","2017","2017088886","02","","W","5","4","","","25","GIRARD AV","Philadelphia","67301"
"67","2017","2017088886","02","","N","4","4","","","25","60TH ST","Philadelphia","67301"
"67","2017","2017088886","2 ","1831","W","3","2","3018","0040","45","HAVERFORD AV","Philadelphia","67301"
"67","2017","2017093224","4 ","1596","N","3","1","0095","0220","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017105914","2 ","1745","N","3","2","1004","0130","30","TORRESDALE AV","Philadelphia","67301"
"67","2017","2017105951","2 ","0","W","5","2","1002","0061","35","ADAMS AV","Philadelphia","67301"
"67","2017","2017105951","2 ","0","E","4","2","1002","0060","40","ADAMS AV","Philadelphia","67301"
"67","2017","2017105951","2 ","0","S","3","2","1001","0030","30","RISING SUN AV","Philadelphia","67301"
"67","2017","2017094484","1 ","475","N","4","2","8012","0520","","RAMP D RD","Philadelphia","67301"
"67","2017","2017094484","3 ","865","E","3","1","0676","0002","55","VINE STREET EX","Philadelphia","67301"
"67","2017","2017040485","3 ","387","N","3","1","0095","0200","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017028980","01","","E","4","4","","","25","LOCUST ST","Philadelphia","67301"
"67","2017","2017028980","02","","S","3","4","","","25","12TH ST","Philadelphia","67301"
"67","2017","2017029010","02","","N","4","4","","","25","FARNSWORTH ST","Philadelphia","67301"
"67","2017","2017029010","2 ","1459","N","3","2","0013","0190","25","ROBBINS ST","Philadelphia","67301"
"67","2017","2017050735","3 ","1025","S","3","1","0095","0315","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017110783","4 ","2170","N","3","1","0095","0134","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017070522","2 ","1475","N","3","2","0001","0130","50","ROOSEVELT BOULEVARD EX","Philadelphia","67301"
"67","2017","2017091680","02","","E","3","4","","","25","LARCHWOOD AV","Philadelphia","67301"
"67","2017","2017091680","01","","S","4","4","","","25","59TH ST","Philadelphia","67301"
"67","2017","2017091684","02","","E","5","4","","","25","SAINT VINCENT ST","Philadelphia","67301"
"67","2017","2017091684","2 ","2250","N","3","2","1005","0140","30","CASTOR AV","Philadelphia","67301"
"67","2017","2017091684","2 ","2252","S","4","2","1005","0141","30","CASTOR AV","Philadelphia","67301"
"67","2017","2017091731","02","","N","4","4","","","25","62ND ST","Philadelphia","67301"
"67","2017","2017091731","02","","W","3","4","","","25","BUIST AV","Philadelphia","67301"
"67","2017","2017091763","2 ","1320","E","3","2","2006","0080","25","SPRING GARDEN ST","Philadelphia","67301"
"67","2017","2017091763","2 ","1316","W","4","2","2006","0081","25","SPRING GARDEN ST","Philadelphia","67301"
"67","2017","2017091763","02","","N","5","4","","","25","7TH ST","Philadelphia","67301"
"67","2017","2017091764","3 ","807","E","3","2","2676","0014","25","VINE ST","Philadelphia","67301"
"67","2017","2017067535","03","","E","3","4","","","45","WALT WHITMAN BR","Philadelphia","67301"
"67","2017","2017067693","01","","S","3","4","","","20","12TH ST","Philadelphia","67301"
"67","2017","2017055468","4 ","1352","S","3","2","3037","0023","35","JOHN F KENNEDY BL","Philadelphia","67301"
"67","2017","2017055517","2 ","0","S","4","2","1009","0121","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017055517","02","","W","5","4","","","25","SOLLY AV","Philadelphia","67301"
"67","2017","2017055517","3 ","0","N","3","2","1009","0120","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017055577","2 ","3417","W","6","2","2009","0121","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017055577","2 ","3419","E","5","2","2009","0120","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017055577","02","","S","4","4","","","25","HARBISON AV","Philadelphia","67301"
"67","2017","2017055577","3 ","0","S","3","2","0001","0251","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017055581","02","","W","5","4","","","25","FAUNCE ST","Philadelphia","67301"
"67","2017","2017055581","2 ","1992","S","4","2","1009","0101","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017055581","2 ","1998","N","3","2","1009","0100","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017055586","02","","N","4","4","","","25","62ND ST","Philadelphia","67301"
"67","2017","2017055586","02","","W","3","4","","","25","WEBSTER ST","Philadelphia","67301"
"67","2017","2017055618","02","1419","E","3","2","2014","0090","25","LEHIGH AV","Philadelphia","67301"
"67","2017","2017019685","3 ","1311","S","3","1","0095","0151","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017088843","2 ","1765","S","3","2","2009","0101","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017088887","02","","E","3","4","","","25","CONSHOHOCKEN AV","Philadelphia","67301"
"67","2017","2017088893","2 ","1849","S","4","2","2009","0101","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017088893","02","","E","6","4","","","25","JACKSON ST","Philadelphia","67301"
"67","2017","2017088893","02","","E","5","4","","","25","VAN KIRK ST","Philadelphia","67301"
"67","2017","2017088893","2 ","1846","N","3","2","2009","0100","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017088913","02","","W","4","4","","","25","LUZERNE ST","Philadelphia","67301"
"67","2017","2017088913","02","","N","3","4","","","25","J ST","Philadelphia","67301"
"67","2017","2017088955","01","","N","3","4","","","25","S 2ND ST","Philadelphia","67301"
"67","2017","2017089058","4 ","337","S","3","1","0095","0241","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017136359","01","1804","E","3","2","3010","0050","30","MARKET ST","Philadelphia","67301"
"67","2017","2017033527","02","","E","3","4","","","25","WYOMING AV","Philadelphia","67301"
"67","2017","2017033527","02","","S","4","4","","","25","OLD YORK RD","Philadelphia","67301"
"67","2017","2017033567","2 ","3205","N","3","2","3019","0070","35","PASSYUNK AV","Philadelphia","67301"
"67","2017","2017033569","02","","N","4","4","","","25","17TH ST","Philadelphia","67301"
"67","2017","2017033569","2 ","1355","E","3","2","3010","0110","25","MARKET ST","Philadelphia","67301"
"67","2017","2017033800","2 ","3166","W","3","1","0076","3455","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017052138","2 ","447","E","3","2","2014","0030","30","LEHIGH AV","Philadelphia","67301"
"67","2017","2017052143","02","","E","4","4","","","25","CHRISTIAN ST","Philadelphia","67301"
"67","2017","2017052143","02","","S","3","4","","","25","4TH ST","Philadelphia","67301"
"67","2017","2017052173","01","","N","4","4","","","25","8TH ST","Philadelphia","67301"
"67","2017","2017052173","1 ","728","E","3","2","2012","0050","25","DAUPHIN ST","Philadelphia","67301"
"67","2017","2017052199","3 ","147","S","3","2","0001","0091","50","ROOSEVELT BOULEVARD EX","Philadelphia","67301"
"67","2017","2017052235","02","","W","4","4","","","25","FAIRMOUNT AV","Philadelphia","67301"
"67","2017","2017052235","02","","N","3","4","","","25","UNION ST","Philadelphia","67301"
"67","2017","2017052307","3 ","2173","N","3","2","6001","0310","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017052323","01","","N","4","4","","","25","11TH ST","Philadelphia","67301"
"67","2017","2017052323","2 ","1516","W","3","2","4004","0080","25","OLNEY AV","Philadelphia","67301"
"67","2017","2017052341","02","","E","3","4","","","25","DIAMOND ST","Philadelphia","67301"
"67","2017","2017052361","02","1845","N","3","2","1001","0050","35","RISING SUN AV","Philadelphia","67301"
"67","2017","2017052374","01","","W","3","4","","","25","TASKER ST","Philadelphia","67301"
"67","2017","2017004037","4 ","1391","W","3","1","0076","3405","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017065904","4 ","124","N","3","1","0095","0234","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017081486","3 ","872","N","3","1","0095","0140","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017081526","4 ","1646","N","3","1","0095","0244","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017083338","3 ","69","N","3","1","0095","0214","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017088259","02","","W","4","4","","","25","SOUTHAMPTON RD","Philadelphia","67301"
"67","2017","2017088259","03","0","N","3","2","6001","0380","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017088310","02","","S","3","4","","","35","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017088908","01","","E","4","4","","","25","WALLACE ST","Philadelphia","67301"
"67","2017","2017088908","01","","S","3","4","","","25","17TH ST","Philadelphia","67301"
"67","2017","2017088972","02","","N","3","4","","","25","FIFTH ST","Philadelphia","67301"
"67","2017","2017088974","02","","W","5","4","","","25","RUSCOMB ST","Philadelphia","67301"
"67","2017","2017088974","2 ","1105","S","4","2","0611","0141","30","BROAD ST","Philadelphia","67301"
"67","2017","2017088974","2 ","1105","N","3","2","0611","0140","30","BROAD ST","Philadelphia","67301"
"67","2017","2017088980","02","","S","4","4","","","30","RISING SUN AV","Philadelphia","67301"
"67","2017","2017088980","02","","E","3","4","","","25","TIOGA ST","Philadelphia","67301"
"67","2017","2017105861","02","","N","4","4","","","25","8TH ST","Philadelphia","67301"
"67","2017","2017105861","2 ","2849","W","3","2","3006","0011","25","WALNUT ST","Philadelphia","67301"
"67","2017","2017105892","01","","E","5","4","","","25","CUMBERLAND ST","Philadelphia","67301"
"67","2017","2017105892","3 ","0","S","4","2","0611","0081","30","BROAD ST","Philadelphia","67301"
"67","2017","2017105892","3 ","0","N","3","2","0611","0080","30","BROAD ST","Philadelphia","67301"
"67","2017","2017105902","02","","S","3","4","","","30","PROCTOR RD","Philadelphia","67301"
"67","2017","2017105956","02","","E","3","4","","","25","LINDBERGH BL","Philadelphia","67301"
"67","2017","2017105972","02","","W","4","4","","","25","PARKSIDE AV","Philadelphia","67301"
"67","2017","2017105972","02","","S","5","4","","","25","52ND ST","Philadelphia","67301"
"67","2017","2017105972","02","0","S","3","2","3017","0070","35","FIFTYSECOND ST","Philadelphia","67301"
"67","2017","2017106001","02","","S","4","4","","","25","FRONT ST","Philadelphia","67301"
"67","2017","2017106001","02","","W","3","4","","","25","LOUDON ST","Philadelphia","67301"
"67","2017","2017106023","01","","W","4","4","","","25","CHESTER AV","Philadelphia","67301"
"67","2017","2017106023","02","1674","N","3","2","3023","0010","25","SIXTYFIFTH ST","Philadelphia","67301"
"67","2017","2017003981","4 ","3319","S","3","1","0095","0195","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017051053","4 ","313","N","3","1","0095","0220","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017038983","03","0","E","5","2","0003","0080","35","CHESTNUT ST","Philadelphia","67301"
"67","2017","2017038983","2 ","2635","S","4","2","0013","0061","25","THIRTYEIGHTH ST","Philadelphia","67301"
"67","2017","2017038983","03","0","W","6","2","0003","0081","35","CHESTNUT ST","Philadelphia","67301"
"67","2017","2017038983","2 ","2659","N","3","2","0013","0060","25","THIRTYEIGHTH ST","Philadelphia","67301"
"67","2017","2017088846","03","1726","S","4","2","3029","0011","25","FIFTEENTH ST","Philadelphia","67301"
"67","2017","2017088846","02","470","E","5","2","8059","0010","25","RAMP RD","Philadelphia","67301"
"67","2017","2017088846","03","0","E","3","2","2676","0010","25","VINE ST","Philadelphia","67301"
"67","2017","2017088854","02","","E","5","4","","","30","WARWICK ST","Philadelphia","67301"
"67","2017","2017088854","2 ","313","S","4","2","0532","0081","35","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017088854","2 ","323","N","3","2","0532","0080","35","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017088860","01","","S","3","4","","","25","MYRTLEWOOD ST","Philadelphia","67301"
"67","2017","2017111042","2 ","1401","N","3","2","3007","0020","25","ARCH ST","Philadelphia","67301"
"67","2017","2017033554","01","","N","3","4","","","25","MARSHALL ST","Philadelphia","67301"
"67","2017","2017033560","02","","E","4","4","","","25","CHELTENHAM AV","Philadelphia","67301"
"67","2017","2017033560","2 ","1262","S","3","2","2007","0140","30","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017033568","02","","E","4","4","","","25","POPLAR ST","Philadelphia","67301"
"67","2017","2017033568","02","","N","3","4","","","25","TANEY ST","Philadelphia","67301"
"67","2017","2017052099","2 ","1301","S","3","2","3019","0071","35","PASSYUNK AV","Philadelphia","67301"
"67","2017","2017052234","02","","E","3","4","","","35","WESTMINSTER AV","Philadelphia","67301"
"67","2017","2017052256","03","0","S","3","2","6001","0351","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017052292","02","","E","4","4","","","","CEDAR AV","Philadelphia","67301"
"67","2017","2017052292","04","1119","N","3","2","3015","0070","25","COBBS CREEK PY","Philadelphia","67301"
"67","2017","2017052336","02","","E","4","4","","","25","FAIRMOUNT AV","Philadelphia","67301"
"67","2017","2017052336","01","314","N","3","2","3043","0010","25","TWENTYFIFTH ST","Philadelphia","67301"
"67","2017","2017004019","3 ","1866","E","3","1","0076","3394","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017083396","2 ","551","S","4","2","0611","0111","30","BROAD ST","Philadelphia","67301"
"67","2017","2017083396","01","","W","5","4","","","35","VENANGO ST","Philadelphia","67301"
"67","2017","2017083396","2 ","550","N","3","2","0611","0110","30","BROAD ST","Philadelphia","67301"
"67","2017","2017088850","02","","E","5","4","","","25","LINDBERGH BL","Philadelphia","67301"
"67","2017","2017088850","2 ","0","S","4","2","3013","0031","35","ISLAND AV","Philadelphia","67301"
"67","2017","2017088850","3 ","0","N","3","2","3013","0030","35","ISLAND AV","Philadelphia","67301"
"67","2017","2017088934","01","","E","4","4","","","25","HAGERT ST","Philadelphia","67301"
"67","2017","2017088934","01","","S","3","4","","","25","CORAL ST","Philadelphia","67301"
"67","2017","2017088936","01","","E","5","4","","","25","HERMITAGE ST","Philadelphia","67301"
"67","2017","2017088936","2 ","0","S","4","2","4001","0091","35","HENRY AV","Philadelphia","67301"
"67","2017","2017088936","2 ","0","N","3","2","4001","0090","35","HENRY AV","Philadelphia","67301"
"67","2017","2017105871","02","","E","4","4","","","25","LEVERINGTON AV","Philadelphia","67301"
"67","2017","2017105871","2 ","644","S","3","2","3009","0130","35","RIDGE AV","Philadelphia","67301"
"67","2017","2017105895","2 ","564","W","4","2","0073","0061","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017105895","02","","N","5","4","","","25","ROWLAND AV","Philadelphia","67301"
"67","2017","2017105895","2 ","562","E","3","2","0073","0060","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017105900","2 ","940","S","3","2","4001","0061","35","HENRY AV","Philadelphia","67301"
"67","2017","2017105950","02","","S","4","4","","","25","NORTHEAST AV","Philadelphia","67301"
"67","2017","2017105950","02","","E","3","4","","","25","SELMER RD","Philadelphia","67301"
"67","2017","2017105987","02","","E","4","4","","","25","UNRUH AV","Philadelphia","67301"
"67","2017","2017105987","02","","S","3","4","","","25","WHITAKER AV","Philadelphia","67301"
"67","2017","2017106010","2 ","2357","S","4","2","3003","0041","40","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017106010","2 ","3600","E","5","2","3021","0070","30","GRAYS FERRY AV","Philadelphia","67301"
"67","2017","2017106010","02","","W","7","4","","","25","GRAYS FERRY AV","Philadelphia","67301"
"67","2017","2017106010","2 ","3600","W","6","2","3021","0071","25","GRAYS FERRY AV","Philadelphia","67301"
"67","2017","2017106010","2 ","2333","N","3","2","3003","0040","40","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017106022","02","","N","3","4","","","15","OAKLAND ST","Philadelphia","67301"
"67","2017","2017106034","02","","W","4","4","","","25","CEDAR AV","Philadelphia","67301"
"67","2017","2017106034","01","","S","3","4","","","25","YEWDALL ST","Philadelphia","67301"
"67","2017","2017116054","2 ","694","N","3","2","0013","0180","30","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017116054","02","","S","5","4","","","25","OLD YORK RD","Philadelphia","67301"
"67","2017","2017116054","2 ","704","S","4","2","0013","0181","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017116069","3 ","862","S","4","2","3009","0201","35","RIDGE AV","Philadelphia","67301"
"67","2017","2017116069","02","","E","5","4","","","25","BELLS MILL RD","Philadelphia","67301"
"67","2017","2017116069","2 ","884","N","3","2","3009","0200","35","RIDGE AV","Philadelphia","67301"
"67","2017","2017116069","02","","E","6","4","","","25","SPRING LN","Philadelphia","67301"
"67","2017","2017116098","02","1175","E","3","2","1004","0060","30","ERIE AV","Philadelphia","67301"
"67","2017","2017116098","02","","S","4","4","","","25","I ST","Philadelphia","67301"
"67","2017","2017116139","3 ","0","S","4","2","0611","0101","30","BROAD ST","Philadelphia","67301"
"67","2017","2017116139","3 ","0","N","3","2","0611","0100","30","BROAD ST","Philadelphia","67301"
"67","2017","2017116139","2 ","1936","W","5","2","2016","0040","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017116154","3 ","203","S","3","2","0001","0301","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017088855","02","","W","5","4","","","25","CALLOWHILL ST","Philadelphia","67301"
"67","2017","2017088855","3 ","666","N","3","2","0611","0020","30","BROAD ST","Philadelphia","67301"
"67","2017","2017088855","3 ","670","S","4","2","0611","0021","30","BROAD ST","Philadelphia","67301"
"67","2017","2017088861","2 ","1114","S","4","2","3015","0101","25","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017088861","2 ","1113","N","3","2","3015","0100","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017088861","02","0","W","5","2","3018","0040","45","HAVERFORD AV","Philadelphia","67301"
"67","2017","2017088944","02","","W","3","4","","","25","PENNYPACK ST","Philadelphia","67301"
"67","2017","2017088954","02","","E","3","4","","","25","VAN KIRK ST","Philadelphia","67301"
"67","2017","2017105868","01","","S","3","4","","","25","MEMPHIS ST","Philadelphia","67301"
"67","2017","2017105874","02","","E","3","4","","","25","ONTARIO ST","Philadelphia","67301"
"67","2017","2017105934","02","","E","4","4","","","25","DIAMOND ST","Philadelphia","67301"
"67","2017","2017105934","01","","S","3","4","","","25","20TH ST","Philadelphia","67301"
"67","2017","2017105955","02","","N","3","4","","","25","FRONT ST","Philadelphia","67301"
"67","2017","2017105995","02","","N","3","4","","","35","NORCOM RD","Philadelphia","67301"
"67","2017","2017105997","02","","S","3","4","","","15","N 5TH ST","Philadelphia","67301"
"67","2017","2017106018","2 ","339","E","3","2","2004","0034","25","MARKET ST","Philadelphia","67301"
"67","2017","2017051052","4 ","2480","N","3","1","0095","0294","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017088882","02","0","W","8","2","0003","0021","35","COBBS CREEK PY","Philadelphia","67301"
"67","2017","2017088882","02","0","E","7","2","0003","0020","35","COBBS CREEK PY","Philadelphia","67301"
"67","2017","2017088882","01","0","W","4","2","3010","0011","25","MARKET ST","Philadelphia","67301"
"67","2017","2017088882","2 ","0","N","5","2","3015","0090","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017088882","02","0","S","6","2","3015","0091","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017088882","01","0","E","3","2","3010","0010","25","MARKET ST","Philadelphia","67301"
"67","2017","2017088924","2 ","605","E","4","2","1009","0040","25","BRIDGE ST","Philadelphia","67301"
"67","2017","2017088924","2 ","840","N","3","2","1004","0110","30","TORRESDALE AV","Philadelphia","67301"
"67","2017","2017088925","02","1887","N","4","2","1009","0070","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017088925","02","1874","S","5","2","1009","0071","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017088925","03","899","N","3","2","6001","0240","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017088930","2 ","381","N","4","2","0013","0100","25","THIRTYTHIRD ST","Philadelphia","67301"
"67","2017","2017088930","2 ","519","N","3","2","3041","0010","25","THIRTYTHIRD ST","Philadelphia","67301"
"67","2017","2017088966","04","","W","4","4","","","35","BUIST AV","Philadelphia","67301"
"67","2017","2017088966","02","","S","3","4","","","25","66TH ST","Philadelphia","67301"
"67","2017","2017105936","02","","E","4","4","","","25","BROWN ST","Philadelphia","67301"
"67","2017","2017105936","02","","S","3","4","","","25","44TH ST","Philadelphia","67301"
"67","2017","2017106033","02","","N","4","4","","","30","61ST ST","Philadelphia","67301"
"67","2017","2017106033","2 ","89","W","3","2","0013","0010","25","BALTIMORE AV","Philadelphia","67301"
"67","2017","2017094457","3 ","474","E","3","1","0076","3430","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017052159","01","","E","3","4","","","25","W CUMBERLAND ST","Philadelphia","67301"
"67","2017","2017052271","01","","E","3","4","","","25","MONTGOMERY ST","Philadelphia","67301"
"67","2017","2017052271","01","","S","4","4","","","25","GRATZ ST","Philadelphia","67301"
"67","2017","2017052286","02","1834","S","5","2","3003","0041","40","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017052286","02","","E","4","4","","","25","WHARTON ST","Philadelphia","67301"
"67","2017","2017052286","2 ","1799","N","3","2","3003","0040","40","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017052289","1 ","0","W","4","2","3010","0011","25","MARKET ST","Philadelphia","67301"
"67","2017","2017052289","2 ","0","N","5","2","3015","0090","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017052289","2 ","0","S","6","2","3015","0091","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017052289","2 ","0","W","3","2","0003","0021","35","COBBS CREEK PY","Philadelphia","67301"
"67","2017","2017052293","02","","E","4","4","","","25","SPRUCE ST","Philadelphia","67301"
"67","2017","2017052293","02","","S","3","4","","","25","61ST ST","Philadelphia","67301"
"67","2017","2017052301","04","","S","3","4","","","25","N 55TH ST","Philadelphia","67301"
"67","2017","2017052329","2 ","","S","3","4","","","25","SECOND ST","Philadelphia","67301"
"67","2017","2017052402","01","","S","3","4","","","30","TWENTIETH ST","Philadelphia","67301"
"67","2017","2017052416","2 ","1707","W","4","2","0073","0061","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017052416","02","","S","5","4","","","25","LEON ST","Philadelphia","67301"
"67","2017","2017052416","2 ","1704","E","3","2","0073","0060","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017081483","3 ","1747","S","3","1","0095","0181","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017081528","3 ","1079","S","3","1","0095","0221","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017088314","02","","S","4","4","","","25","22ND ST","Philadelphia","67301"
"67","2017","2017088314","2 ","910","W","3","2","2016","0030","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017088873","02","","S","3","4","","","25","S 56TH ST","Philadelphia","67301"
"67","2017","2017088940","02","","W","4","4","","","25","LIVEZEY ST","Philadelphia","67301"
"67","2017","2017088940","2 ","2278","N","3","2","3009","0140","30","RIDGE AV","Philadelphia","67301"
"67","2017","2017088956","02","","S","4","4","","","25","6TH ST","Philadelphia","67301"
"67","2017","2017088956","02","","E","3","4","","","25","WOLF ST","Philadelphia","67301"
"67","2017","2017088971","2 ","1741","W","4","2","0073","0071","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017049066","2 ","0","W","5","2","0003","0081","35","WALNUT ST","Philadelphia","67301"
"67","2017","2017049066","2 ","2072","S","4","2","0013","0061","25","THIRTYEIGHTH ST","Philadelphia","67301"
"67","2017","2017049066","2 ","2097","N","3","2","0013","0060","25","THIRTYEIGHTH ST","Philadelphia","67301"
"67","2017","2017049280","4 ","1581","S","3","1","0095","0301","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017019314","3 ","665","W","3","1","0676","0005","55","VINE STREET EX","Philadelphia","67301"
"67","2017","2017032481","4 ","1195","N","3","1","0095","0304","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017041310","01","","S","3","4","","","25","N 26TH ST","Philadelphia","67301"
"67","2017","2017041313","3 ","0","N","4","2","6001","0260","40","ROOSEVELT BL","Philadelphia","67301"
