"CRN","UNIT_NUM","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TYPE_CD","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2015095895","2","0","NJ","3","T953XV ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015096327","3","0","PA","7","PT2827J ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015096339","1","0","TN","7","U405896 ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015096348","1","0","IL","7","282468ST ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015099815","2","0","AZ","3","0741B ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015004985","2","0","NY","7","1315C8 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015006246","1","0","OR","7","HS51043 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015097609","2","0","ME","7","1885927 ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015097625","2","0","IN","7","144148 ","2014","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015097628","1","0","PA","7","PT7958F ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015092053","1","0","IN","7","S8759AB ","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015092068","1","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015021919","1","0","","1","I ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015025095","2","0","","1","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015025113","1","0","","1","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015056631","2","0","ME","7","2637474 ","2014","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015056639","2","0","ME","7","1948503 ","1993","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015056675","1","0","PA","7","PT9473W ","2017","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015107438","1","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015108076","2","0","NJ","7","TNM20E ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015108088","1","0","IL","7","172266ST ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015108088","3","0","NJ","7","T416FP ","1988","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015108088","4","0","NY","7","10606 ","2009","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015108095","1","0","PA","7","PT6410M ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015108791","2","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015108884","2","0","TN","7","U045818 ","2007","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015128702","1","0","PA","6","XJM27Q ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015129048","2","0","NJ","7","TKR-13E ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015129093","2","0","ME","6","1689342 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015129979","2","0","ME","7","IRL2QH2 ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015130120","1","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015130276","2","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015131216","1","0","ME","7","1855041 ","2018","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015131261","3","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015131405","1","0","IN","7","9410169 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015131469","2","0","PA","7","PT8508Z ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015133736","1","0","","1","I4I ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015133759","2","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015133816","1","0","PA","3","XGJ6753 ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015133902","2","0","TN","7","U355337 ","2013","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015133905","2","0","TN","7","T702766 ","2014","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015134401","1","0","PA","6","PT6152VV ","2007","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015134401","2","0","CA","6","4HK5596 ","1999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015105099","2","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015105110","2","0","FL","7","9368CQ ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015092999","2","0","","","L ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016007562","2","0","","9","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016007633","1","0","","7","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2016013831","2","0","ZZ","6","UNKNOWN ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015070616","2","0","","3","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015071479","2","0","ZZ","7","UNKNOWN ","2099","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015072968","2","0","NJ","7","TFL80M ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015073210","2","0","PA","6","XFY3447 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015126282","2","0","NJ","7","T3W957 ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015126541","2","0","PA","8","MG9935A ","2099","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015127296","2","0","ZZ","7","215174 ","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015099000","2","0","ZZ","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015099075","2","0","NE","7","139616 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015003236","1","0","IN","7","P174053 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015003435","2","0","ON","7","F3131R ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015095333","2","0","PA","7","PT8421T ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015095800","1","0","IL","7","328919ST ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015063217","2","0","TN","7","U269753 ","2016","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015064509","1","0","PA","7","PT0017R ","2006","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015102014","1","0","NA","7","W50QVIGBB5Y ","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015102062","2","0","NE","7","236987 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015102067","1","0","OK","7","1982LT ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015083436","1","0","OH","7","TQK4U5 ","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015084001","2","0","NJ","7","TKP22J ","2018","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015084003","2","0","NJ","7","TKX86E ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015084037","1","0","ME","7","1955223 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015084037","2","0","ME","7","1784502 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015084040","2","0","ME","7","2335340 ","2015","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015084464","2","0","CA","7","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015085319","3","0","ME","7","I86203 ","2000","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015086200","1","0","","8","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015086243","1","0","ZZ","3","999999999999","9999","2015","67","TRAILVEH_2015_Philadelphia","67301"
"2015086251","1","0","AB","","","","2015","67","TRAILVEH_2015_Philadelphia","67301"
