"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"1","3","67","2009","2010002281","4 ","232","N","3","1","0095","0250","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010002777","01","","S","5","4","","","25","TWENTIETH ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010002777","1 ","1257","E","3","2","3019","0100","35","PASSYUNK AV","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010002777","2 ","1085","W","4","2","3019","0101","35","PASSYUNK AV","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010002806","02","","S","3","4","","","35","BEACH ST","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010002888","02","","S","5","4","","","25","FORTIETH ST","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2010002675","4 ","3034","N","3","1","0095","0250","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2010002678","3 ","79","E","3","1","0076","3430","50","SCHUYLKILL EX","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010002739","2 ","794","W","3","2","4019","0060","25","WASHINGTON LN","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010002739","02","","N","4","4","","","25","BRIAR RD","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010002952","01","","W","5","4","","","25","SOUTH CONCOURSE DR","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010002952","2 ","307","N","3","2","3005","0130","30","BELMONT AV","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010002952","2 ","309","S","4","2","3005","0131","30","BELMONT AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003167","2 ","383","N","3","2","3005","0140","","BELMONT AV","ROADWAY_2009_Philadelphia","67301"
"","6","67","2009","2010003167","02","","W","6","4","","","","GEORGES HILL DR","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003167","2 ","374","S","4","2","3005","0141","","BELMONT AV","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003167","02","","W","5","4","","","","MONTGOMERY DR","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003180","02","","E","3","4","","","","NEDRO AV","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003180","02","","N","4","4","","","","FRONT ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003218","2 ","830","N","3","2","2009","0060","35","ARAMINGO AV","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003218","2 ","833","S","4","2","2009","0061","35","ARAMINGO AV","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003218","02","","E","5","4","","","35","BUTLER ST","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003239","02","","W","3","4","","","25","CAYUGA ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003559","3 ","1939","N","3","2","6001","0370","45","ROOSEVELT BL","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2010004639","3 ","79","E","3","1","0076","3430","50","SCHUYLKILL EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009133669","3 ","2182","S","3","1","0095","0191","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010002682","2 ","458","B","3","2","1026","0020","","ADAMS AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010002784","2 ","3336","N","3","2","3007","0010","25","ARCH ST","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010002950","02","","E","3","4","","","30","RED LION RD","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003013","02","","S","4","4","","","","MAIN ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003013","2 ","610","S","3","2","3009","0100","35","RIDGE AV","ROADWAY_2009_Philadelphia","67301"
"","6","67","2009","2010003014","02","","N","6","4","","","","HARBISON AV","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003014","2 ","0","S","4","2","1009","0091","25","BUSTLETON AV","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003014","02","","N","5","4","","","","KNORR ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003014","2 ","0","N","3","2","1009","0090","25","BUSTLETON AV","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003023","02","","S","3","4","","","30","FRONT ST","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003031","04","","E","4","4","","","25","TWENTYFIFTH ST","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003031","04","","W","3","4","","","25","WASHINGTON AV","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003059","2 ","1122","S","4","2","3007","0131","35","KELLY DR","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003059","02","","W","5","4","","","25","MIDVALE AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003059","2 ","1134","N","3","2","3007","0130","35","KELLY DR","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003071","02","","E","4","4","","","","MEDIA ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003071","2 ","1593","N","3","2","3017","0050","35","FIFTYSECOND ST","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009108833","3 ","2336","N","3","1","0095","0124","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009110045","3 ","92","E","3","1","0076","3420","50","SCHUYLKILL EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009041645","4 ","22","N","3","1","0095","0300","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009041931","3 ","444","N","3","1","0095","0264","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009133456","3 ","2116","W","3","1","0676","0011","55","VINE ST EX","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2009133784","2 ","1628","","3","2","2001","0150","50","RICHMOND ST","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009134044","3 ","122","N","3","1","0095","0160","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2010001671","3 ","1340","S","3","1","0095","0315","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2010001850","4 ","349","N","3","1","0095","0234","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2010002276","3 ","793","W","3","1","0676","0011","55","VINE ST EX","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010002770","01","","E","3","4","","","35","CUMBERLAND ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2009040351","4 ","2893","S","3","2","0013","0151","30","HUNTING PARK AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2009041593","05","1298","S","3","2","0001","0061","35","CITY AV","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009133455","5 ","328","N","3","1","0095","0120","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2010002275","3 ","315","E","3","1","0676","0014","55","VINE ST EX","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010002799","2 ","862","W","3","2","1016","0031","","HOLME AV","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010002799","02","","N","4","4","","","","LEWIN PL","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010002915","02","","N","4","4","","","25","FIFTYFOURTH ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010002915","2 ","746","E","3","2","3021","0050","25","LINDBERGH BL","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003029","02","","S","4","4","","","35","FIFTIETH ST","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003029","02","","W","3","4","","","","SANSOM ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003062","2 ","816","S","3","2","1013","0051","30","ACADEMY RD","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003192","02","","W","4","4","","","","CHESTER AV","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003192","01","","S","3","4","","","","RUBY ST","ROADWAY_2009_Philadelphia","67301"
"","7","67","2009","2010003227","03","","N","5","4","","","35","FRANKLIN ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003227","2 ","1244","W","3","2","2676","0015","25","VINE ST","ROADWAY_2009_Philadelphia","67301"
"1","5","67","2009","2010003227","03","890","E","7","2","8061","0760","","RAMP FROM BEN FRANKLIN BR","ROADWAY_2009_Philadelphia","67301"
"","6","67","2009","2010003227","03","","N","6","4","","","35","SEVENTH ST","ROADWAY_2009_Philadelphia","67301"
"1","4","67","2009","2010003227","2 ","0","E","4","2","8061","0500","","RAMP RD","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003260","2 ","0","S","4","2","0291","0037","40","ISLAND AV","ROADWAY_2009_Philadelphia","67301"
"3","6","67","2009","2010003260","2 ","0","S","6","2","3013","0011","35","ISLAND AV","ROADWAY_2009_Philadelphia","67301"
"3","7","67","2009","2010003260","2 ","0","E","7","2","3019","0010","35","BARTRAM AV","ROADWAY_2009_Philadelphia","67301"
"3","8","67","2009","2010003260","2 ","0","W","8","2","3019","0011","35","BARTRAM AV","ROADWAY_2009_Philadelphia","67301"
"","9","67","2009","2010003260","02","","W","9","4","","","35","BARTRAM AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003260","2 ","0","N","3","2","0291","0036","40","ISLAND AV","ROADWAY_2009_Philadelphia","67301"
"3","5","67","2009","2010003260","2 ","0","N","5","2","3013","0010","35","ISLAND AV","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003261","2 ","562","S","4","2","0611","0171","30","BROAD ST","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003261","02","","W","5","4","","","","NEDRO AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003261","2 ","563","N","3","2","0611","0170","30","BROAD ST","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003282","01","","E","3","4","","","15","MARWOOD RD","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003551","2 ","153","E","4","2","0073","0050","30","COTTMAN AV","ROADWAY_2009_Philadelphia","67301"
"3","5","67","2009","2010003551","3 ","0","N","3","2","6001","0270","40","ROOSEVELT BL","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003551","2 ","154","W","5","2","0073","0051","30","COTTMAN AV","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2009109158","3 ","1900","S","4","2","2001","0081","35","CHRISTOPHER COLUMBUS BL","ROADWAY_2009_Philadelphia","67301"
"1","5","67","2009","2009109158","1 ","975","N","5","2","8007","0500","25","RAMP RD","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2009109158","3 ","1958","N","3","2","2001","0080","35","CHRISTOPHER COLUMBUS BL","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009110041","3 ","3256","N","3","1","0095","0150","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2009030730","02","","N","4","4","","","20","21ST ST","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2009030730","02","","W","3","4","","","25","SUSQUEHANNA AV","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2009030754","02","","W","4","4","","","","WASHINGTON AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003150","2 ","2052","E","3","2","3019","0064","35","PASSYUNK AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003151","2 ","86","S","3","2","3019","0051","35","ESSINGTON AV","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003164","02","2971","W","4","2","0030","0061","25","GIRARD AV","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003164","01","","S","5","4","","","25","THIRTYNINTH ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003164","2 ","2968","E","3","2","0030","0060","25","GIRARD AV","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003170","02","","E","4","4","","","30","RED LION RD","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003170","3 ","0","N","3","2","0001","0340","45","ROOSEVELT BL","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003225","3 ","2886","S","4","2","2001","0091","","CHRISTOPHER COLUMBUS BL","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003225","02","","E","5","4","","","","PENNS LANDING ENT RD","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003225","2 ","1792","N","3","2","2001","0090","","CHRISTOPHER COLUMBUS BL","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003251","01","","W","4","4","","","","FAIRMOUNT AV","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003251","01","","S","3","4","","","","SECOND ST","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003279","02","","W","3","4","","","25","WALTON AV","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2009030164","02","","N","3","4","","","15","A ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2009030180","3 ","3350","N","3","2","6001","0270","40","ROOSEVELT BL","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2009030469","02","","S","3","4","","","","OGONTZ AV","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2009036396","01","","N","4","4","","","35","OLD YORK RD","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2009036396","02","","W","3","4","","","35","66TH AV","ROADWAY_2009_Philadelphia","67301"
"1","4","67","2009","2009134050","1 ","0","S","4","2","8005","0500","55","RAMP RD","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2009134050","4 ","674","S","3","1","0095","0145","55","DELAWARE EX","ROADWAY_2009_Philadelphia","67301"
"1","3","67","2009","2010002524","1 ","816","N","3","2","8019","0020","45","RAMP RD","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010002741","02","","W","4","4","","","25","CHELTEN AV","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010002741","02","","N","3","4","","","25","MORRIS ST","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010002914","01","","N","4","4","","","25","EMERALD ST","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010002914","01","","W","3","4","","","25","STELLA ST","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010002958","01","","S","3","4","","","","ALLISON ST","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010002959","02","","W","3","4","","","","COULTER ST","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003032","02","","N","4","4","","","35","FIFTYFOURTH ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003032","2 ","1873","E","3","2","0030","0030","30","LANCASTER AV","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003066","02","","N","3","4","","","","RISING SUN AV","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003077","02","","W","5","4","","","","TYSON AV","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003077","2 ","1103","S","4","2","1009","0091","25","BUSTLETON AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003077","2 ","1101","N","3","2","1009","0090","25","BUSTLETON AV","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003181","1 ","1450","W","4","2","2001","0011","","OREGON AV","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003181","01","","N","5","4","","","","ELEVENTH ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003181","2 ","1437","E","3","2","2001","0010","","OREGON AV","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003191","02","","W","4","4","","","","SUFFORK AV","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003191","03","1104","N","3","2","3013","0020","","ISLAND AV","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003215","01","","E","4","4","","","","TUSCULUM ST","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003215","02","","S","3","4","","","","KENSINGTON AV","ROADWAY_2009_Philadelphia","67301"
"","4","67","2009","2010003238","02","","W","4","4","","","","GOODNAW ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003238","3 ","1036","N","3","2","6001","0310","45","ROOSEVELT BL","ROADWAY_2009_Philadelphia","67301"
"3","4","67","2009","2010003254","3 ","0","S","4","2","0291","0181","25","BROAD ST","ROADWAY_2009_Philadelphia","67301"
"","5","67","2009","2010003254","01","","E","5","4","","","25","PINE ST","ROADWAY_2009_Philadelphia","67301"
"3","3","67","2009","2010003254","3 ","0","N","3","2","0291","0180","25","BROAD ST","ROADWAY_2009_Philadelphia","67301"
"","3","67","2009","2010003258","02","","N","4","4","","","25","ELEVENTH ST","ROADWAY_2009_Philadelphia","67301"
