"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_YEAR","COUNTY","MUNICIPALITY"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2003","2004012868","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","1","1234 market st 14th fl","","philadelphia","PA","19107","septa","2159999999","2003","2003094062","000000","","","","","N","","","","","000000000","","","00000000","11","COMMVEH_2003_Philadelphia","67","67301"
"99","7","1","I0O S BR0A0 S7AEET","","PHILAOELPHIA","PA","19110","CITYOFPHILADELPHIA","9999999999","2003","2003094216","036220","","","","","N","","","","","000000000","N","","00000000","09","COMMVEH_2003_Philadelphia","67","67301"
"99","8","2","2905 ABBOTTSFORD RD","","PHILADELPHIA","PA","19129","C  C TRANSPORTATION","9999999999","2003","2004015316","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155807800","2003","2004015384","","","","","","","","","","","","","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"99","1","1","34 WRIGHT AVEA","","AUBURN","NY","13021","GSF RED STAR INC","8004217048","2003","2004015385","065000","","","","","N","","","","","999999999","N","","00015040","06","COMMVEH_2003_Philadelphia","67","67301"
"01","9","1","333 FORBES AVE","","PITTSBURGH","PA","15222","ALLEGHENY CHILD CARE","4122015501","2003","2004015463","999999","","","","","N","","","","","","U","","99999999","99","COMMVEH_2003_Philadelphia","67","67301"
"99","1","2","RR1 / BOX 245","","VASSALBORO","ME","04987","RICHARD","9999999999","2003","2004015658","999999","","","","","N","","","","","999999999","U","","99999999","08","COMMVEH_2003_Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","2003","2004015671","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"01","9","2","985 JOLLY RD","POBOX 950","BLUE BELL","PA","99999","GE CAPITAL","8144483980","2003","2004015682","","","","","","N","","","","","","U","","09999999","99","COMMVEH_2003_Philadelphia","67","67301"
"99","1","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2003","2004015687","999999","","","","","N","","","","","999999999","U","","99999999","08","COMMVEH_2003_Philadelphia","67","67301"
"99","1","2","5000 RICHMOND ST","","PHILADELPHIA","PA","19137","BRONCO ENTERPRISES INC","2155352559","2003","2004015696","054000","","","","","N","","","","","999999999","N","","00855200","08","COMMVEH_2003_Philadelphia","67","67301"
"99","8","1","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155805301","2003","2004015736","999999","","","","","N","","","","","999999999","N","","99999999","11","COMMVEH_2003_Philadelphia","67","67301"
"02","8","3","3740 E THOMPSON","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS","9999999999","2003","2004015747","999999","","","","","N","","","","","","N","","","11","COMMVEH_2003_Philadelphia","67","67301"
"99","1","1","1401 HADDONFIELD BERLIN","RD","CHERRY HILL","NJ","08034","RYDER TRUCK RENTAL INK","6096919765","2003","2003065328","033000","","","","","N","","","","","000000000","N","","00381142","03","COMMVEH_2003_Philadelphia","67","67301"
"99","8","1","1234 Market Street","","Philadelphia","PA","19106","SEPTA","9999999999","2003","2003050458","999999","","","","","N","","","","","000000000","N","","00000000","11","COMMVEH_2003_Philadelphia","67","67301"
