"CRN","DISTRICT","COUNTY","MUNICIPALITY","POLICE_AGCY","CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY","HOUR_OF_DAY","ILLUMINATION","WEATHER","ROAD_CONDITION","COLLISION_TYPE","RELATION_TO_ROAD","WORK_ZONE_TYPE","WORK_ZONE_LOC","WORK_ZONE_IND","INTERSECT_TYPE","TCD_TYPE","LOCATION_TYPE","URBAN_RURAL","FATAL_COUNT","INJURY_COUNT","PERSON_COUNT","TOTAL_UNITS","SCH_BUS_IND","SCH_ZONE_IND","LATITUDE","LONGITUDE","ARRIVAL_TM","CONS_ZONE_SPD_LIM","DISPATCH_TM","EST_HRS_CLOSED","LANE_CLOSED","LN_CLOSE_DIR","NTFY_HIWY_MAINT","SPEC_JURIS_CD","TCD_FUNC_CD","TFC_DETOUR_IND","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","VEHICLE_COUNT","AUTOMOBILE_COUNT","MOTORCYCLE_COUNT","BUS_COUNT","SMALL_TRUCK_COUNT","HEAVY_TRUCK_COUNT","SUV_COUNT","VAN_COUNT","BICYCLE_COUNT","MAJ_INJ_COUNT","MOD_INJ_COUNT","MIN_INJ_COUNT","TOT_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_MAJ_INJ_COUNT","BELTED_DEATH_COUNT","BELTED_MAJ_INJ_COUNT","MCYCLE_DEATH_COUNT","MCYCLE_MAJ_INJ_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_MAJ_INJ_COUNT","PED_COUNT","PED_DEATH_COUNT","PED_MAJ_INJ_COUNT","MAX_SEVERITY_LEVEL","COMM_VEH_COUNT","DEC_LAT","DEC_LONG","RDWY_SURF_TYPE_CD","COUNTY_YEAR"
"2001244902","06","67","67301","67301","2001","05","6","1758","17","1","1","0","1","1","","","N","00","0","00","3","0","1","7","2","N","N","39 56:03.840","75 11:59.640","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","39.9342","-75.1999","","CRASH_2001_Philadelphia"
"2002005837","06","67","67301","67301","2001","05","3","0800","08","1","2","1","4","1","","","N","00","0","07","3","0","1","2","2","N","N","40 06:01.187","75 00:26.531","0810","","0801","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","40.1003","-75.0076","","CRASH_2001_Philadelphia"
"2001283780","06","67","67301","67301","2001","05","1","0515","05","5","1","0","4","1","","","N","01","2","00","3","0","2","2","2","N","N","39 55:58.080","75 10:04.080","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","39.9328","-75.1678","","CRASH_2001_Philadelphia"
"2001288321","06","67","67301","","2001","08","6","1930","19","1","9","9","1","1","","","N","05","2","00","3","0","2","3","2","N","N","40 01:31.800","75 07:20.640","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","0","0","0","0","0","1","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","40.0255","-75.1224","","CRASH_2001_Philadelphia"
"2001240162","06","67","67301","67301","2001","04","1","0200","02","3","1","0","4","1","","","N","01","2","00","3","0","4","4","2","N","N","39 55:00.840","75 14:48.840","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","39.9171","-75.2462","","CRASH_2001_Philadelphia"
"2001243275","06","67","67301","67301","2001","04","3","1620","16","1","1","0","1","1","","","N","02","2","00","3","0","1","4","2","N","N","40 02:51.000","75 06:44.640","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0475","-75.1124","","CRASH_2001_Philadelphia"
"2001243493","06","67","67301","67301","2001","04","6","1717","17","1","1","0","1","1","","","N","00","0","00","3","0","1","3","3","N","N","39 58:54.480","75 06:06.480","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9819","-75.1016","","CRASH_2001_Philadelphia"
"2001248832","06","67","67301","67301","2001","05","3","1920","19","4","1","0","7","1","","","N","00","0","02","3","0","1","1","1","N","N","40 00:29.520","75 11:29.400","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","40.0083","-75.1913","","CRASH_2001_Philadelphia"
"2001401370","06","67","67301","67301","2001","12","7","2020","20","3","1","0","7","1","","","N","00","0","00","3","1","0","1","1","N","N","40 02:57.840","75 03:05.400","9999","","9999","","0","","N","9","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","40.0493","-75.0514","0 ","CRASH_2001_Philadelphia"
"2002039681","06","67","67301","67301","2001","11","7","1808","18","4","1","0","4","1","","","N","01","2","00","3","0","1","3","2","N","N","40 00:39.640","75 05:19.304","1812","","1808","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0109","-75.0887","","CRASH_2001_Philadelphia"
"2001238946","06","67","67301","67301","2001","04","3","1645","16","1","1","0","1","1","","","N","00","0","00","3","0","0","3","3","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.011","-75.2098","","CRASH_2001_Philadelphia"
"2001288100","06","67","67301","","2001","05","5","0730","07","1","1","0","1","1","","","N","00","0","00","3","0","2","3","2","N","N","40 00:27.360","75 12:02.160","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","40.0078","-75.2012","","CRASH_2001_Philadelphia"
"2001288168","06","67","67301","","2001","05","6","1950","19","2","2","0","5","1","","","N","00","0","00","3","0","1","2","2","N","N","39 56:49.200","75 09:53.280","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9471","-75.1648","","CRASH_2001_Philadelphia"
"2002003125","06","67","67301","67301","2001","05","1","9999","99","3","2","1","2","1","","","N","00","0","00","3","0","2","4","3","N","N","40 01:37.798","75 05:37.892","0250","","0246","2","2","2","N","","0 ","Y","","","","","","","","","3","3","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","40.0269","-75.0942","","CRASH_2001_Philadelphia"
"2002012674","06","67","67301","67301","2001","07","2","1800","18","1","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","40 01:13.000","75 06:58.000","1810","","1800","","9","","N","","0 ","U","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","4","0","40.0203","-75.1161","","CRASH_2001_Philadelphia"
"2002015187","06","67","67301","67301","2001","12","4","2050","20","3","1","0","4","1","","","N","01","0","00","3","0","6","6","3","N","N","40 02:45.960","75 07:55.920","2056","","2054","","0","","N","","0 ","","","","","","","","","","3","3","0","0","0","0","0","0","0","0","0","6","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.046","-75.1321","","CRASH_2001_Philadelphia"
"2001265961","06","67","67301","67301","2001","04","3","1909","19","4","2","1","8","1","1","8","Y","02","0","00","3","0","1","2","2","N","N","40 01:39.720","75 09:41.400","9999","99","9999","","0","","N","","0 ","","U","","","U","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","40.0278","-75.1615","","CRASH_2001_Philadelphia"
"2001266617","06","67","67301","67301","2001","08","3","2317","23","3","1","0","9","1","","","N","02","0","00","3","0","0","2","2","N","N","40 02:53.221","75 05:28.521","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0481","-75.0913","","CRASH_2001_Philadelphia"
"2001243723","06","67","67301","67301","2001","05","1","9999","99","3","1","0","4","1","","","N","01","2","00","3","0","0","3","2","N","N","40 03:20.520","75 05:22.200","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0558","-75.0896","","CRASH_2001_Philadelphia"
"2001287559","06","67","67301","","2001","02","4","9999","99","9","1","0","8","1","","","N","01","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","","","","CRASH_2001_Philadelphia"
"2001288311","06","67","67301","","2001","07","2","0800","08","1","1","0","1","1","","","N","02","3","00","3","0","1","3","2","N","N","39 59:13.808","75 10:31.490","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9872","-75.1754","","CRASH_2001_Philadelphia"
"2001240105","06","67","67301","67301","2001","04","3","2240","22","3","1","0","5","1","","","N","01","0","00","3","0","0","2","2","N","N","39 57:26.640","75 11:52.080","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.9574","-75.1979","","CRASH_2001_Philadelphia"
"2001244741","06","67","67301","67301","2001","05","7","1725","17","1","1","0","4","1","","","N","00","0","07","3","0","2","6","2","N","N","39 54:53.640","75 09:23.400","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.915","-75.1566","","CRASH_2001_Philadelphia"
"2001248702","06","67","67301","67301","2001","05","2","2015","20","4","1","0","9","1","","","N","00","0","00","3","0","1","1","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","","","","CRASH_2001_Philadelphia"
"2001236849","06","67","67301","67301","2001","03","6","1250","12","1","2","1","4","1","","","N","01","3","00","3","0","1","5","2","N","N","39 59:51.360","75 07:18.120","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","3","0","39.9975","-75.1218","","CRASH_2001_Philadelphia"
"2001238989","06","67","67301","67301","2001","04","6","0551","05","5","1","0","4","1","","","N","01","2","00","3","0","0","2","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001243336","06","67","67301","67301","2001","04","7","1225","12","1","1","0","4","1","","","N","01","3","00","3","0","1","2","2","N","N","40 00:23.274","75 09:15.638","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0065","-75.1543","","CRASH_2001_Philadelphia"
"2001233144","06","67","67301","67301","2001","04","5","1300","13","1","1","0","4","1","","","N","00","0","00","3","0","1","3","2","N","N","40 03:23.760","75 03:12.240","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0565","-75.0534","","CRASH_2001_Philadelphia"
"2001238074","06","67","67301","67301","2001","04","4","1353","13","1","2","1","5","1","","","N","06","0","02","3","0","3","4","2","N","N","39 56:42.720","75 11:24.720","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","1","0","0","0","0","0","3","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9452","-75.1902","","CRASH_2001_Philadelphia"
"2001244781","06","67","67301","67301","2001","05","3","1205","12","1","1","0","4","1","","","N","00","0","00","3","0","3","8","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","","","","CRASH_2001_Philadelphia"
"2002005846","06","67","67301","67301","2001","06","2","1819","18","1","1","0","8","1","","","N","01","0","00","3","0","1","2","2","N","N","39 56:32.409","75 14:01.697","1830","","9999","","0","","N","","0 ","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","39.9423","-75.2338","","CRASH_2001_Philadelphia"
"2001243619","06","67","67301","67301","2001","04","6","0738","07","5","1","0","4","1","","","N","01","2","00","3","0","0","2","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001248459","06","67","67301","67301","2001","05","7","2241","22","3","1","0","4","1","","","N","01","2","00","3","0","4","4","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001248732","06","67","67301","67301","2001","05","1","1135","11","1","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","","","","CRASH_2001_Philadelphia"
"2001248734","06","67","67301","67301","2001","05","1","1540","15","1","1","0","8","1","","","N","01","2","00","3","0","1","2","2","N","N","39 59:50.640","75 07:13.080","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","39.9973","-75.1203","","CRASH_2001_Philadelphia"
"2001206244","06","67","67301","67301","2001","01","1","0005","00","3","4","3","5","1","","","N","01","2","00","3","0","1","2","2","N","N","40 03:15.480","75 02:58.200","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","40.0543","-75.0495","","CRASH_2001_Philadelphia"
"2001207853","06","67","67301","67301","2001","01","7","2123","21","3","6","9","4","1","","","N","01","2","00","3","0","0","2","4","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001211507","06","67","67301","67301","2001","02","3","1755","17","1","9","0","8","1","","","N","01","3","00","3","0","1","2","2","N","N","40 02:59.064","75 09:48.981","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","40.0497","-75.1636","","CRASH_2001_Philadelphia"
"2001213118","06","67","67301","67301","2001","02","5","2145","21","3","1","0","4","1","","","N","01","3","00","3","0","1","3","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001213231","06","67","67301","67301","2001","02","6","2110","21","3","2","1","1","1","","","N","00","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","","","CRASH_2001_Philadelphia"
"2001214232","06","67","67301","67301","2001","03","5","1726","17","1","1","0","4","1","","","N","01","2","00","3","0","1","2","2","N","N","39 57:14.400","75 09:34.200","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.954","-75.1595","","CRASH_2001_Philadelphia"
"2001215711","06","67","67301","67301","2001","02","2","2035","20","3","1","0","4","1","","","N","01","2","00","3","0","3","3","2","N","N","40 02:16.440","75 08:22.200","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","1","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0379","-75.1395","","CRASH_2001_Philadelphia"
"2001215747","06","67","67301","67301","2001","02","7","1005","10","1","1","0","1","1","","","N","00","0","00","3","0","3","4","2","N","N","40 02:44.160","75 07:42.240","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","40.0456","-75.1284","","CRASH_2001_Philadelphia"
"2001223783","06","67","67301","67301","2001","03","2","0022","00","3","1","0","9","1","","","N","00","0","00","3","0","0","1","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001233233","06","67","67301","67301","2001","04","6","0815","08","1","2","1","1","1","","","N","00","0","00","3","0","1","3","3","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","","","","CRASH_2001_Philadelphia"
"2001238064","06","67","67301","67301","2001","04","3","1032","10","1","1","0","1","1","","","N","01","2","00","3","0","4","8","3","N","N","39 54:55.800","75 09:41.400","9999","","9999","","0","","N","","3 ","","","","","","","","","","3","3","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9155","-75.1615","","CRASH_2001_Philadelphia"
"2001243332","06","67","67301","67301","2001","04","1","0113","01","3","1","0","9","1","","","N","00","0","00","3","0","0","1","3","N","N","40 00:46.080","75 10:28.920","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0128","-75.1745","","CRASH_2001_Philadelphia"
"2001248804","06","67","67301","67301","2001","05","1","1238","12","1","1","0","4","1","","","N","00","0","07","3","0","1","3","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","","","","CRASH_2001_Philadelphia"
"2001288152","06","67","67301","","2001","05","6","0830","08","1","1","0","1","1","","","N","01","2","00","3","0","1","2","2","N","N","39 57:02.520","75 09:01.440","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","39.9507","-75.1504","","CRASH_2001_Philadelphia"
"2001233372","06","67","67301","67301","2001","03","1","0535","05","5","1","0","1","1","","","N","01","2","00","3","0","1","3","2","N","N","39 55:33.240","75 10:51.960","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","39.9258","-75.181","","CRASH_2001_Philadelphia"
"2001244613","06","67","67301","67301","2001","04","6","1352","13","1","1","0","4","1","","","N","00","0","07","3","0","1","2","3","N","N","40 00:44.280","75 09:02.160","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0123","-75.1505","","CRASH_2001_Philadelphia"
"2001211715","06","67","67301","67301","2001","01","7","0217","02","3","2","1","7","1","","","N","00","0","00","3","0","0","7","1","N","N","39 58:34.680","75 06:53.280","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","39.9761","-75.1149","","CRASH_2001_Philadelphia"
"2001223761","06","67","67301","67301","2001","03","7","0046","00","3","6","1","9","1","","","N","00","0","00","3","0","1","1","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","","","","CRASH_2001_Philadelphia"
"2001244883","06","67","67301","67301","2001","05","7","1539","15","1","1","0","4","1","","","N","01","2","00","3","0","1","3","5","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","5","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001243321","06","67","67301","67301","2001","04","5","1515","15","1","1","0","1","1","","","N","01","2","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","","","CRASH_2001_Philadelphia"
"2001243669","06","67","67301","67301","2001","05","2","0840","08","1","1","0","8","1","","","N","01","3","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001248814","06","67","67301","67301","2001","05","6","0840","08","1","1","0","4","1","","","N","00","0","07","3","0","1","4","2","N","N","40 04:50.520","75 01:41.520","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","40.0808","-75.0284","","CRASH_2001_Philadelphia"
"2001265469","06","67","67301","67301","2001","07","1","0857","08","1","1","0","9","1","","","N","00","0","00","3","0","1","2","3","N","N","39 58:17.040","75 14:31.200","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9715","-75.242","","CRASH_2001_Philadelphia"
"2001265941","06","67","67301","67301","2001","04","6","0825","08","1","1","0","2","1","","","N","00","0","00","3","0","0","3","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001238181","06","67","67301","67301","2001","03","6","1422","14","1","1","1","1","1","","","N","02","0","00","3","0","3","5","4","N","N","40 00:42.894","75 08:50.161","9999","","9999","","0","","N","","0 ","","","","","","","","","","4","4","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0119","-75.1473","","CRASH_2001_Philadelphia"
"2002012239","06","67","67301","67301","2001","07","2","2309","23","2","1","0","7","4","","","N","00","0","00","3","0","1","1","1","N","N","40 01:38.000","75 11:31.800","2353","","2349","","0","","N","","0 ","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","40.0272","-75.1922","","CRASH_2001_Philadelphia"
"2002012255","06","67","67301","67301","2001","06","6","1430","14","1","1","0","4","1","","","N","05","2","00","3","0","5","6","2","N","N","40 01:23.160","75 08:13.200","1440","","1437","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0231","-75.1369","","CRASH_2001_Philadelphia"
"2001243461","06","67","67301","67301","2001","05","4","1920","19","1","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","","","","CRASH_2001_Philadelphia"
"2001238262","06","67","67301","67301","2001","04","1","1730","17","3","1","0","7","5","","","N","00","0","00","3","0","1","1","1","N","N","39 53:33.720","75 14:04.920","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.8928","-75.2343","","CRASH_2001_Philadelphia"
